"affected","implementer","year","flow","value"
"Canada","Republic of Korea","2017","inward",0.219846734654576
"China","Republic of Korea","2017","inward",0.0573243369248878
"France","Republic of Korea","2017","inward",0.0175658341413059
"Germany","Republic of Korea","2017","inward",0.0188822173020343
"India","Republic of Korea","2017","inward",0.516300260618007
"Indonesia","Republic of Korea","2017","inward",0.138348591000594
"Italy","Republic of Korea","2017","inward",0.00832980673015118
"Japan","Republic of Korea","2017","inward",0.0222897922733053
"Mexico","Republic of Korea","2017","inward",0.0119841659973196
"Russia","Republic of Korea","2017","inward",0.423663843227306
"Saudi Arabia","Republic of Korea","2017","inward",0.921769838032291
"South Africa","Republic of Korea","2017","inward",0.00515656243700428
"Turkey","Republic of Korea","2017","inward",3.97337882012116e-05
"United Kingdom","Republic of Korea","2017","inward",0.0113990828345215
"United States of America","Republic of Korea","2017","inward",0.0224318041153491
"World","Republic of Korea","2017","inward",0.179798351717977
"Argentina","Russia","2017","inward",0.778489622908637
"Australia","Russia","2017","inward",0.269441530527137
"Brazil","Russia","2017","inward",0.938390504613313
"Canada","Russia","2017","inward",0.758488786325546
"China","Russia","2017","inward",0.694608415463755
"France","Russia","2017","inward",0.552778789812528
"Germany","Russia","2017","inward",0.617958483797867
"India","Russia","2017","inward",0.808730214130703
"Indonesia","Russia","2017","inward",0.709323094034249
"Italy","Russia","2017","inward",0.549761701032788
"Japan","Russia","2017","inward",0.875065923767442
"Mexico","Russia","2017","inward",0.75137921533407
"Republic of Korea","Russia","2017","inward",0.786988882664059
"Saudi Arabia","Russia","2017","inward",0.172839271859764
"South Africa","Russia","2017","inward",0.226735525892545
"Turkey","Russia","2017","inward",0.608129058390226
"United Kingdom","Russia","2017","inward",0.649759424199887
"United States of America","Russia","2017","inward",0.6796540757776
"World","Russia","2017","inward",0.634974238234419
"Argentina","Saudi Arabia","2017","inward",0.3841063303683
"Australia","Saudi Arabia","2017","inward",0.609469268096834
"Brazil","Saudi Arabia","2017","inward",0.559816652076045
"Canada","Saudi Arabia","2017","inward",0.372908255964075
"China","Saudi Arabia","2017","inward",0.285815697493817
"France","Saudi Arabia","2017","inward",0.396566462704887
"Germany","Saudi Arabia","2017","inward",0.403615494342569
"India","Saudi Arabia","2017","inward",0.199658660983243
"Indonesia","Saudi Arabia","2017","inward",0.273729122432756
"Italy","Saudi Arabia","2017","inward",0.457005824081909
"Japan","Saudi Arabia","2017","inward",0.662077990966659
"Mexico","Saudi Arabia","2017","inward",0.63296127183175
"Republic of Korea","Saudi Arabia","2017","inward",0.614658433795564
"Russia","Saudi Arabia","2017","inward",0.0680487724494819
"South Africa","Saudi Arabia","2017","inward",0.427139450957622
"Turkey","Saudi Arabia","2017","inward",0.394696298239129
"United Kingdom","Saudi Arabia","2017","inward",0.505210332137931
"United States of America","Saudi Arabia","2017","inward",0.564664092243964
"World","Saudi Arabia","2017","inward",0.42393872985966
"Argentina","South Africa","2017","inward",0.454007918144844
"Australia","South Africa","2017","inward",0.0824901459969077
"Brazil","South Africa","2017","inward",0.279815337927973
"Canada","South Africa","2017","inward",0.175364215534683
"China","South Africa","2017","inward",0.394165083024608
"France","South Africa","2017","inward",0.189351759992454
"Germany","South Africa","2017","inward",0.246717425366
"India","South Africa","2017","inward",0.432664564351203
"Indonesia","South Africa","2017","inward",0.13433738308945
"Italy","South Africa","2017","inward",0.326641075495692
"Japan","South Africa","2017","inward",0.146991875150802
"Mexico","South Africa","2017","inward",0.229656333784215
"Republic of Korea","South Africa","2017","inward",0.352199681813121
"Russia","South Africa","2017","inward",0.0171170564745842
"Saudi Arabia","South Africa","2017","inward",0.913770962113013
"Turkey","South Africa","2017","inward",0.606667214751551
"United Kingdom","South Africa","2017","inward",0.208332480674705
"United States of America","South Africa","2017","inward",0.184421782346123
"World","South Africa","2017","inward",0.375899215152219
"Argentina","Turkey","2017","inward",0.0609880334247055
"Australia","Turkey","2017","inward",0.0759325143470197
"Brazil","Turkey","2017","inward",0.0272530113912778
"Canada","Turkey","2017","inward",0.0663963986820217
"China","Turkey","2017","inward",0.567832774181994
"France","Turkey","2017","inward",0.283861414115678
"Germany","Turkey","2017","inward",0.221305374561025
"India","Turkey","2017","inward",0.328111553249933
"Indonesia","Turkey","2017","inward",0.408929457108651
"Italy","Turkey","2017","inward",0.203354021349802
"Japan","Turkey","2017","inward",0.178113839374412
"Mexico","Turkey","2017","inward",0.600703598288343
"Republic of Korea","Turkey","2017","inward",0.286566012307966
"Russia","Turkey","2017","inward",0.220434665391209
"Saudi Arabia","Turkey","2017","inward",0.149715108015699
"South Africa","Turkey","2017","inward",0.0104871413640539
"United Kingdom","Turkey","2017","inward",0.151568285180848
"United States of America","Turkey","2017","inward",0.298836383252192
"World","Turkey","2017","inward",0.237265384224969
"Argentina","United Kingdom","2017","inward",0.271116800729384
"Australia","United Kingdom","2017","inward",0.633447677865085
"Brazil","United Kingdom","2017","inward",0.440663243300924
"Canada","United Kingdom","2017","inward",0.507683389819673
"China","United Kingdom","2017","inward",0.903315066122674
"France","United Kingdom","2017","inward",0.0866710296906284
"Germany","United Kingdom","2017","inward",0.0594921274012713
"India","United Kingdom","2017","inward",0.448160080657218
"Indonesia","United Kingdom","2017","inward",0.217275749707908
"Italy","United Kingdom","2017","inward",0.0484716882675455
"Japan","United Kingdom","2017","inward",0.323118643556252
"Mexico","United Kingdom","2017","inward",0.175367588639138
"Republic of Korea","United Kingdom","2017","inward",0.405891361501675
"Russia","United Kingdom","2017","inward",0.465301505217975
"Saudi Arabia","United Kingdom","2017","inward",0.791631233294886
"South Africa","United Kingdom","2017","inward",0.356171495886592
"Turkey","United Kingdom","2017","inward",0.354082548602158
"United States of America","United Kingdom","2017","inward",0.466397809526533
"World","United Kingdom","2017","inward",0.2571883286171
"Argentina","United States of America","2017","inward",0.507109476026011
"Australia","United States of America","2017","inward",0.403266018489
"Brazil","United States of America","2017","inward",0.503903629728862
"Canada","United States of America","2017","inward",0.530555309372382
"China","United States of America","2017","inward",0.669824909440751
"France","United States of America","2017","inward",0.528860908227825
"Germany","United States of America","2017","inward",0.591250923605314
"India","United States of America","2017","inward",0.453011700800032
"Indonesia","United States of America","2017","inward",0.575065908361427
"Italy","United States of America","2017","inward",0.458298625199159
"Japan","United States of America","2017","inward",0.699548350167903
"Mexico","United States of America","2017","inward",0.502934175595428
"Republic of Korea","United States of America","2017","inward",0.706634362895353
"Russia","United States of America","2017","inward",0.678693178933815
"Saudi Arabia","United States of America","2017","inward",0.0438463441244545
"South Africa","United States of America","2017","inward",0.271870133978202
"Turkey","United States of America","2017","inward",0.446059414995161
"United Kingdom","United States of America","2017","inward",0.566398228639286
"World","United States of America","2017","inward",0.539320197302492
"Argentina","World","2017","inward",0.39763004567088
"Australia","World","2017","inward",0.369738977802853
"Brazil","World","2017","inward",0.449771826915403
"Canada","World","2017","inward",0.494585104714
"China","World","2017","inward",0.469012971315183
"France","World","2017","inward",0.169375238232712
"Germany","World","2017","inward",0.207424656008715
"India","World","2017","inward",0.344000874568527
"Indonesia","World","2017","inward",0.271830456357827
"Italy","World","2017","inward",0.188977188649857
"Japan","World","2017","inward",0.449820290570124
"Mexico","World","2017","inward",0.466320698637212
"Republic of Korea","World","2017","inward",0.528081557258945
"Russia","World","2017","inward",0.376582663811561
"Saudi Arabia","World","2017","inward",0.304106550243976
"South Africa","World","2017","inward",0.333330519161415
"Turkey","World","2017","inward",0.334266007766856
"United Kingdom","World","2017","inward",0.22222106455909
"United States of America","World","2017","inward",0.328500910544673
"World","World","2017","inward",0.324585972550377
"Australia","Argentina","2018","inward",0.849301970847324
"Brazil","Argentina","2018","inward",0.684110383674641
"Canada","Argentina","2018","inward",0.610691063871327
"China","Argentina","2018","inward",0.73493120211125
"France","Argentina","2018","inward",0.765464498790154
"Germany","Argentina","2018","inward",0.683676241970904
"India","Argentina","2018","inward",0.441726805335089
"Indonesia","Argentina","2018","inward",0.539889582637511
"Italy","Argentina","2018","inward",0.722628585045001
"Japan","Argentina","2018","inward",0.762504483591342
"Mexico","Argentina","2018","inward",0.814048768551791
"Republic of Korea","Argentina","2018","inward",0.600927418871245
"Russia","Argentina","2018","inward",0.253670668358655
"South Africa","Argentina","2018","inward",0.475608329945387
"Turkey","Argentina","2018","inward",0.401718996981138
"United Kingdom","Argentina","2018","inward",0.544823678211805
"United States of America","Argentina","2018","inward",0.644107867867834
"World","Argentina","2018","inward",0.646327101103389
"Argentina","Australia","2018","inward",0.353819866155421
"Brazil","Australia","2018","inward",0.186972679584274
"Canada","Australia","2018","inward",0.167086438745079
"China","Australia","2018","inward",0.134024836243337
"France","Australia","2018","inward",0.068496054824279
"Germany","Australia","2018","inward",0.0704826659242143
"India","Australia","2018","inward",0.209203751341488
"Indonesia","Australia","2018","inward",0.119660413051506
"Italy","Australia","2018","inward",0.122246195290763
"Japan","Australia","2018","inward",0.0754839998724063
"Mexico","Australia","2018","inward",0.233952759895659
"Republic of Korea","Australia","2018","inward",0.385725612248812
"Russia","Australia","2018","inward",0.0693178052300122
"Saudi Arabia","Australia","2018","inward",0.0159412429646822
"South Africa","Australia","2018","inward",0.0649283791720496
"Turkey","Australia","2018","inward",0.28387270353451
"United Kingdom","Australia","2018","inward",0.0824687763576673
"United States of America","Australia","2018","inward",0.0711788437228812
"World","Australia","2018","inward",0.119459665027483
"Argentina","Brazil","2018","inward",0.59060161673258
"Australia","Brazil","2018","inward",0.0475400230436908
"Canada","Brazil","2018","inward",0.275909998930559
"China","Brazil","2018","inward",0.636214629610995
"France","Brazil","2018","inward",0.665287738432423
"Germany","Brazil","2018","inward",0.605907440365525
"India","Brazil","2018","inward",0.799465798060704
"Indonesia","Brazil","2018","inward",0.654960775960958
"Italy","Brazil","2018","inward",0.578458798375906
"Japan","Brazil","2018","inward",0.699795430283284
"Mexico","Brazil","2018","inward",0.621049700909623
"Republic of Korea","Brazil","2018","inward",0.600335373134303
"Russia","Brazil","2018","inward",0.0243344494193763
"Saudi Arabia","Brazil","2018","inward",0.940283857451795
"South Africa","Brazil","2018","inward",0.184908044767096
"Turkey","Brazil","2018","inward",0.374502848223109
"United Kingdom","Brazil","2018","inward",0.553560690854817
"United States of America","Brazil","2018","inward",0.552548309346514
